
(11.2, 0.0, 21.7)
(13.4, 0.0, 20.2)
(16.0, 0.0, 18.6)
(18.6, 0.0, 17.0)
(21.2, 0.0, 15.4)
(23.5, 0.0, 13.8)
(25.6, 0.0, 12.2)
(27.4, 0.0, 10.6)
(28.6, 0.0, 9.0)
(29.2, 0.0, 7.3)
(29.3, 0.0, 5.5)
(29.1, 0.0, 3.7)
(28.6, 0.0, 2.0)
(27.8, 0.0, 0.3)
(27.0, 0.0, -1.5)
(26.2, 0.0, -3.1)
(25.5, 0.0, -4.6)
(24.8, 0.0, -6.0)
(24.1, 0.0, -7.3)
(23.4, 0.0, -8.6)
(22.5, 0.0, -9.8)
(21.7, 0.0, -10.9)
(20.7, 0.0, -12.0)
(19.7, 0.0, -13.0)
(18.7, 0.0, -14.0)
(17.5, 0.0, -14.9)
(16.3, 0.0, -15.7)
(15.0, 0.0, -16.5)
(13.6, 0.0, -17.2)
(12.2, 0.0, -17.9)
(10.8, 0.0, -18.6)
(9.4, 0.0, -19.3)
(8.1, 0.0, -20.0)
