
(11.2, 0.0, 21.7)
(11.3, 0.0, 21.7)
(11.3, 0.0, 21.7)
(11.4, 0.0, 21.6)
(11.4, 0.0, 21.6)
(11.5, 0.0, 21.5)
(11.6, 0.0, 21.5)
(11.6, 0.0, 21.5)
(11.7, 0.0, 21.4)
(11.8, 0.0, 21.4)
(11.8, 0.0, 21.3)
(11.9, 0.0, 21.2)
(11.9, 0.0, 21.2)
(12.0, 0.0, 21.2)
(12.0, 0.0, 21.2)
(12.1, 0.0, 21.1)
(12.2, 0.0, 21.0)
(12.2, 0.0, 21.0)
(12.3, 0.0, 21.0)
(12.4, 0.0, 20.9)
(12.4, 0.0, 20.9)
(12.5, 0.0, 20.8)
(12.6, 0.0, 20.8)
(12.6, 0.0, 20.8)
(12.7, 0.0, 20.7)
(12.7, 0.0, 20.7)
(12.8, 0.0, 20.6)
(12.9, 0.0, 20.6)
(12.9, 0.0, 20.5)
(13.0, 0.0, 20.5)
(13.1, 0.0, 20.4)
(13.1, 0.0, 20.4)
(13.2, 0.0, 20.4)
(13.2, 0.0, 20.3)
(13.4, 0.0, 20.3)
(13.4, 0.0, 20.2)
(13.4, 0.0, 20.2)
(13.6, 0.0, 20.1)
(13.6, 0.0, 20.1)
(13.7, 0.0, 20.0)
(13.7, 0.0, 20.0)
(13.8, 0.0, 20.0)
(13.9, 0.0, 19.9)
(14.0, 0.0, 19.9)
(14.0, 0.0, 19.9)
(14.1, 0.0, 19.8)
(14.1, 0.0, 19.8)
(14.2, 0.0, 19.7)
(14.3, 0.0, 19.6)
(14.3, 0.0, 19.6)
(14.5, 0.0, 19.6)
(14.5, 0.0, 19.5)
(14.6, 0.0, 19.5)
(14.6, 0.0, 19.4)
(14.7, 0.0, 19.4)
(14.8, 0.0, 19.4)
(14.8, 0.0, 19.3)
(14.9, 0.0, 19.3)
(15.0, 0.0, 19.2)
(15.0, 0.0, 19.2)
(15.1, 0.0, 19.2)
(15.2, 0.0, 19.1)
(15.2, 0.0, 19.1)
(15.3, 0.0, 19.0)
(15.4, 0.0, 19.0)
(15.4, 0.0, 19.0)
(15.5, 0.0, 18.9)
(15.6, 0.0, 18.8)
(15.7, 0.0, 18.8)
(15.7, 0.0, 18.8)
(15.8, 0.0, 18.7)
(15.9, 0.0, 18.7)
(16.0, 0.0, 18.6)
(16.0, 0.0, 18.6)
(16.1, 0.0, 18.5)
(16.2, 0.0, 18.5)
(16.2, 0.0, 18.4)
(16.3, 0.0, 18.4)
(16.4, 0.0, 18.4)
(16.4, 0.0, 18.3)
(16.5, 0.0, 18.3)
(16.5, 0.0, 18.3)
(16.6, 0.0, 18.2)
(16.7, 0.0, 18.1)
(16.8, 0.0, 18.1)
(16.8, 0.0, 18.1)
(17.0, 0.0, 18.0)
(17.0, 0.0, 18.0)
(17.0, 0.0, 17.9)
(17.1, 0.0, 17.9)
(17.2, 0.0, 17.9)
(17.3, 0.0, 17.8)
(17.3, 0.0, 17.8)
(17.4, 0.0, 17.7)
(17.5, 0.0, 17.7)
(17.6, 0.0, 17.6)
(17.6, 0.0, 17.6)
(17.7, 0.0, 17.6)
(17.8, 0.0, 17.5)
(17.9, 0.0, 17.4)
(17.9, 0.0, 17.4)
(18.0, 0.0, 17.3)
(18.1, 0.0, 17.3)
(18.2, 0.0, 17.3)
(18.2, 0.0, 17.2)
(18.3, 0.0, 17.2)
(18.4, 0.0, 17.1)
(18.4, 0.0, 17.1)
(18.4, 0.0, 17.1)
(18.6, 0.0, 17.0)
(18.6, 0.0, 17.0)
(18.7, 0.0, 16.9)
(18.8, 0.0, 16.9)
(18.8, 0.0, 16.9)
(18.9, 0.0, 16.8)
(18.9, 0.0, 16.8)
(19.1, 0.0, 16.7)
(19.1, 0.0, 16.7)
(19.2, 0.0, 16.6)
(19.2, 0.0, 16.6)
(19.4, 0.0, 16.5)
(19.4, 0.0, 16.5)
(19.5, 0.0, 16.4)
(19.5, 0.0, 16.4)
(19.6, 0.0, 16.4)
(19.7, 0.0, 16.3)
(19.7, 0.0, 16.3)
(19.8, 0.0, 16.2)
(19.9, 0.0, 16.2)
(20.0, 0.0, 16.1)
(20.0, 0.0, 16.1)
(20.1, 0.0, 16.1)
(20.2, 0.0, 16.0)
(20.2, 0.0, 16.0)
(20.3, 0.0, 15.9)
(20.4, 0.0, 15.9)
(20.4, 0.0, 15.9)
(20.6, 0.0, 15.8)
(20.6, 0.0, 15.8)
(20.7, 0.0, 15.7)
(20.7, 0.0, 15.7)
(20.8, 0.0, 15.6)
(20.9, 0.0, 15.6)
(20.9, 0.0, 15.6)
(21.0, 0.0, 15.5)
(21.1, 0.0, 15.5)
(21.2, 0.0, 15.4)
(21.2, 0.0, 15.4)
(21.3, 0.0, 15.3)
(21.3, 0.0, 15.3)
(21.4, 0.0, 15.2)
(21.4, 0.0, 15.2)
(21.6, 0.0, 15.1)
(21.6, 0.0, 15.1)
(21.7, 0.0, 15.1)
(21.7, 0.0, 15.0)
(21.8, 0.0, 15.0)
(21.9, 0.0, 14.9)
(21.9, 0.0, 14.9)
(22.0, 0.0, 14.9)
(22.1, 0.0, 14.8)
(22.1, 0.0, 14.8)
(22.2, 0.0, 14.7)
(22.3, 0.0, 14.7)
(22.4, 0.0, 14.6)
(22.4, 0.0, 14.6)
(22.5, 0.0, 14.6)
(22.5, 0.0, 14.5)
(22.6, 0.0, 14.5)
(22.6, 0.0, 14.5)
(22.8, 0.0, 14.4)
(22.8, 0.0, 14.4)
(22.9, 0.0, 14.3)
(22.9, 0.0, 14.3)
(23.0, 0.0, 14.2)
(23.0, 0.0, 14.2)
(23.1, 0.0, 14.2)
(23.2, 0.0, 14.1)
(23.2, 0.0, 14.0)
(23.3, 0.0, 14.0)
(23.4, 0.0, 13.9)
(23.4, 0.0, 13.9)
(23.5, 0.0, 13.8)
(23.5, 0.0, 13.8)
(23.6, 0.0, 13.8)
(23.7, 0.0, 13.7)
(23.7, 0.0, 13.7)
(23.8, 0.0, 13.6)
(23.8, 0.0, 13.6)
(23.9, 0.0, 13.6)
(24.0, 0.0, 13.5)
(24.0, 0.0, 13.5)
(24.1, 0.0, 13.4)
(24.2, 0.0, 13.4)
(24.2, 0.0, 13.3)
(24.3, 0.0, 13.3)
(24.3, 0.0, 13.3)
(24.4, 0.0, 13.2)
(24.5, 0.0, 13.1)
(24.5, 0.0, 13.1)
(24.6, 0.0, 13.1)
(24.6, 0.0, 13.0)
(24.7, 0.0, 13.0)
(24.8, 0.0, 12.9)
(24.8, 0.0, 12.9)
(24.9, 0.0, 12.8)
(24.9, 0.0, 12.8)
(25.0, 0.0, 12.8)
(25.1, 0.0, 12.7)
(25.1, 0.0, 12.7)
(25.2, 0.0, 12.6)
(25.2, 0.0, 12.6)
(25.3, 0.0, 12.5)
(25.3, 0.0, 12.5)
(25.3, 0.0, 12.5)
(25.4, 0.0, 12.4)
(25.5, 0.0, 12.4)
(25.6, 0.0, 12.3)
(25.6, 0.0, 12.3)
(25.6, 0.0, 12.2)
(25.7, 0.0, 12.2)
(25.7, 0.0, 12.2)
(25.8, 0.0, 12.1)
(25.9, 0.0, 12.1)
(25.9, 0.0, 12.0)
(26.0, 0.0, 12.0)
(26.0, 0.0, 11.9)
(26.0, 0.0, 11.9)
(26.1, 0.0, 11.8)
(26.1, 0.0, 11.8)
(26.2, 0.0, 11.8)
(26.3, 0.0, 11.7)
(26.3, 0.0, 11.7)
(26.4, 0.0, 11.6)
(26.4, 0.0, 11.6)
(26.5, 0.0, 11.5)
(26.5, 0.0, 11.5)
(26.5, 0.0, 11.4)
(26.6, 0.0, 11.4)
(26.6, 0.0, 11.4)
(26.6, 0.0, 11.3)
(26.7, 0.0, 11.3)
(26.8, 0.0, 11.2)
(26.8, 0.0, 11.2)
(26.9, 0.0, 11.1)
(26.9, 0.0, 11.1)
(26.9, 0.0, 11.1)
(27.0, 0.0, 11.0)
(27.0, 0.0, 10.9)
(27.1, 0.0, 10.9)
(27.1, 0.0, 10.9)
(27.2, 0.0, 10.8)
(27.2, 0.0, 10.8)
(27.3, 0.0, 10.7)
(27.3, 0.0, 10.7)
(27.3, 0.0, 10.7)
(27.4, 0.0, 10.6)
(27.4, 0.0, 10.6)
(27.4, 0.0, 10.6)
(27.5, 0.0, 10.5)
(27.5, 0.0, 10.4)
(27.6, 0.0, 10.4)
(27.6, 0.0, 10.3)
(27.6, 0.0, 10.3)
(27.7, 0.0, 10.3)
(27.7, 0.0, 10.2)
(27.8, 0.0, 10.2)
(27.8, 0.0, 10.1)
(27.8, 0.0, 10.1)
(27.9, 0.0, 10.0)
(27.9, 0.0, 10.0)
(27.9, 0.0, 9.9)
(27.9, 0.0, 9.9)
(28.0, 0.0, 9.8)
(28.0, 0.0, 9.8)
(28.0, 0.0, 9.8)
(28.1, 0.0, 9.7)
(28.1, 0.0, 9.7)
(28.2, 0.0, 9.6)
(28.2, 0.0, 9.6)
(28.2, 0.0, 9.5)
(28.3, 0.0, 9.5)
(28.3, 0.0, 9.5)
(28.3, 0.0, 9.4)
(28.3, 0.0, 9.4)
(28.4, 0.0, 9.3)
(28.4, 0.0, 9.3)
(28.4, 0.0, 9.2)
(28.4, 0.0, 9.2)
(28.5, 0.0, 9.1)
(28.5, 0.0, 9.1)
(28.5, 0.0, 9.0)
(28.5, 0.0, 9.0)
(28.6, 0.0, 9.0)
(28.6, 0.0, 8.9)
(28.6, 0.0, 8.9)
(28.7, 0.0, 8.8)
(28.7, 0.0, 8.8)
(28.7, 0.0, 8.7)
(28.7, 0.0, 8.7)
(28.7, 0.0, 8.7)
(28.7, 0.0, 8.6)
(28.8, 0.0, 8.5)
(28.8, 0.0, 8.5)
(28.8, 0.0, 8.4)
(28.8, 0.0, 8.4)
(28.9, 0.0, 8.4)
(28.9, 0.0, 8.3)
(28.9, 0.0, 8.3)
(28.9, 0.0, 8.2)
(28.9, 0.0, 8.2)
(29.0, 0.0, 8.1)
(29.0, 0.0, 8.1)
(29.0, 0.0, 8.1)
(29.0, 0.0, 8.0)
(29.0, 0.0, 8.0)
(29.0, 0.0, 7.9)
(29.0, 0.0, 7.9)
(29.1, 0.0, 7.8)
(29.1, 0.0, 7.7)
(29.1, 0.0, 7.7)
(29.1, 0.0, 7.7)
(29.1, 0.0, 7.6)
(29.1, 0.0, 7.6)
(29.1, 0.0, 7.5)
(29.1, 0.0, 7.5)
(29.2, 0.0, 7.5)
(29.2, 0.0, 7.4)
(29.2, 0.0, 7.4)
(29.2, 0.0, 7.3)
(29.2, 0.0, 7.3)
(29.2, 0.0, 7.2)
(29.2, 0.0, 7.2)
(29.2, 0.0, 7.2)
(29.2, 0.0, 7.1)
(29.2, 0.0, 7.0)
(29.2, 0.0, 7.0)
(29.3, 0.0, 6.9)
(29.3, 0.0, 6.9)
(29.3, 0.0, 6.9)
(29.3, 0.0, 6.8)
(29.3, 0.0, 6.7)
(29.3, 0.0, 6.7)
(29.3, 0.0, 6.6)
(29.3, 0.0, 6.6)
(29.3, 0.0, 6.6)
(29.3, 0.0, 6.5)
(29.3, 0.0, 6.5)
(29.3, 0.0, 6.4)
(29.3, 0.0, 6.4)
(29.3, 0.0, 6.3)
(29.3, 0.0, 6.3)
(29.3, 0.0, 6.2)
(29.3, 0.0, 6.2)
(29.3, 0.0, 6.1)
(29.3, 0.0, 6.1)
(29.3, 0.0, 6.0)
(29.3, 0.0, 6.0)
(29.3, 0.0, 5.9)
(29.3, 0.0, 5.9)
(29.3, 0.0, 5.8)
(29.3, 0.0, 5.8)
(29.3, 0.0, 5.7)
(29.3, 0.0, 5.7)
(29.3, 0.0, 5.7)
(29.3, 0.0, 5.6)
(29.3, 0.0, 5.5)
(29.3, 0.0, 5.5)
(29.3, 0.0, 5.4)
(29.3, 0.0, 5.4)
(29.3, 0.0, 5.4)
(29.3, 0.0, 5.3)
(29.3, 0.0, 5.3)
(29.3, 0.0, 5.2)
(29.3, 0.0, 5.2)
(29.3, 0.0, 5.1)
(29.3, 0.0, 5.1)
(29.3, 0.0, 5.0)
(29.3, 0.0, 4.9)
(29.3, 0.0, 4.9)
(29.3, 0.0, 4.9)
(29.3, 0.0, 4.8)
(29.3, 0.0, 4.8)
(29.3, 0.0, 4.7)
(29.3, 0.0, 4.7)
(29.2, 0.0, 4.6)
(29.2, 0.0, 4.6)
(29.2, 0.0, 4.5)
(29.2, 0.0, 4.5)
(29.2, 0.0, 4.5)
(29.2, 0.0, 4.4)
(29.2, 0.0, 4.3)
(29.2, 0.0, 4.3)
(29.2, 0.0, 4.2)
(29.2, 0.0, 4.2)
(29.2, 0.0, 4.1)
(29.2, 0.0, 4.1)
(29.2, 0.0, 4.1)
(29.1, 0.0, 4.0)
(29.1, 0.0, 4.0)
(29.1, 0.0, 3.9)
(29.1, 0.0, 3.8)
(29.1, 0.0, 3.8)
(29.1, 0.0, 3.7)
(29.1, 0.0, 3.7)
(29.1, 0.0, 3.6)
(29.0, 0.0, 3.6)
(29.0, 0.0, 3.6)
(29.0, 0.0, 3.5)
(29.0, 0.0, 3.4)
(29.0, 0.0, 3.4)
(29.0, 0.0, 3.3)
(29.0, 0.0, 3.3)
(29.0, 0.0, 3.3)
(28.9, 0.0, 3.2)
(28.9, 0.0, 3.2)
(28.9, 0.0, 3.1)
(28.9, 0.0, 3.1)
(28.9, 0.0, 3.0)
(28.9, 0.0, 2.9)
(28.9, 0.0, 2.9)
(28.8, 0.0, 2.8)
(28.8, 0.0, 2.8)
(28.8, 0.0, 2.8)
(28.8, 0.0, 2.7)
(28.8, 0.0, 2.7)
(28.8, 0.0, 2.6)
(28.8, 0.0, 2.6)
(28.7, 0.0, 2.5)
(28.7, 0.0, 2.5)
(28.7, 0.0, 2.4)
(28.7, 0.0, 2.4)
(28.7, 0.0, 2.3)
(28.7, 0.0, 2.3)
(28.6, 0.0, 2.2)
(28.6, 0.0, 2.2)
(28.6, 0.0, 2.1)
(28.6, 0.0, 2.1)
(28.6, 0.0, 2.1)
(28.6, 0.0, 2.0)
(28.6, 0.0, 2.0)
(28.5, 0.0, 1.9)
(28.5, 0.0, 1.8)
(28.5, 0.0, 1.8)
(28.5, 0.0, 1.7)
(28.5, 0.0, 1.7)
(28.4, 0.0, 1.6)
(28.4, 0.0, 1.6)
(28.4, 0.0, 1.6)
(28.4, 0.0, 1.5)
(28.4, 0.0, 1.5)
(28.3, 0.0, 1.5)
(28.3, 0.0, 1.4)
(28.3, 0.0, 1.3)
(28.3, 0.0, 1.3)
(28.3, 0.0, 1.2)
(28.2, 0.0, 1.2)
(28.2, 0.0, 1.1)
(28.2, 0.0, 1.1)
(28.2, 0.0, 1.0)
(28.2, 0.0, 1.0)
(28.1, 0.0, 1.0)
(28.1, 0.0, 0.9)
(28.1, 0.0, 0.9)
(28.1, 0.0, 0.8)
(28.1, 0.0, 0.8)
(28.0, 0.0, 0.7)
(28.0, 0.0, 0.6)
(28.0, 0.0, 0.6)
(28.0, 0.0, 0.5)
(28.0, 0.0, 0.5)
(27.9, 0.0, 0.5)
(27.9, 0.0, 0.4)
(27.9, 0.0, 0.4)
(27.9, 0.0, 0.3)
(27.8, 0.0, 0.3)
(27.8, 0.0, 0.3)
(27.8, 0.0, 0.2)
(27.8, 0.0, 0.2)
(27.8, 0.0, 0.1)
(27.7, 0.0, 0.0)
(27.7, 0.0, 0.0)
(27.7, 0.0, -0.1)
(27.7, 0.0, -0.1)
(27.7, 0.0, -0.1)
(27.6, 0.0, -0.2)
(27.6, 0.0, -0.2)
(27.6, 0.0, -0.3)
(27.6, 0.0, -0.3)
(27.5, 0.0, -0.4)
(27.5, 0.0, -0.4)
(27.5, 0.0, -0.5)
(27.5, 0.0, -0.5)
(27.5, 0.0, -0.6)
(27.4, 0.0, -0.6)
(27.4, 0.0, -0.7)
(27.4, 0.0, -0.7)
(27.4, 0.0, -0.8)
(27.3, 0.0, -0.8)
(27.3, 0.0, -0.8)
(27.3, 0.0, -0.9)
(27.3, 0.0, -0.9)
(27.3, 0.0, -1.0)
(27.2, 0.0, -1.0)
(27.2, 0.0, -1.1)
(27.2, 0.0, -1.1)
(27.2, 0.0, -1.2)
(27.1, 0.0, -1.2)
(27.1, 0.0, -1.2)
(27.1, 0.0, -1.3)
(27.1, 0.0, -1.4)
(27.0, 0.0, -1.4)
(27.0, 0.0, -1.4)
(27.0, 0.0, -1.5)
(27.0, 0.0, -1.5)
(26.9, 0.0, -1.6)
(26.9, 0.0, -1.6)
(26.9, 0.0, -1.7)
(26.9, 0.0, -1.7)
(26.9, 0.0, -1.8)
(26.8, 0.0, -1.8)
(26.8, 0.0, -1.9)
(26.8, 0.0, -1.9)
(26.8, 0.0, -2.0)
(26.8, 0.0, -2.0)
(26.7, 0.0, -2.0)
(26.7, 0.0, -2.1)
(26.7, 0.0, -2.1)
(26.7, 0.0, -2.2)
(26.7, 0.0, -2.2)
(26.6, 0.0, -2.3)
(26.6, 0.0, -2.3)
(26.6, 0.0, -2.4)
(26.5, 0.0, -2.4)
(26.5, 0.0, -2.4)
(26.5, 0.0, -2.5)
(26.5, 0.0, -2.5)
(26.5, 0.0, -2.6)
(26.4, 0.0, -2.6)
(26.4, 0.0, -2.6)
(26.4, 0.0, -2.7)
(26.4, 0.0, -2.7)
(26.3, 0.0, -2.8)
(26.3, 0.0, -2.8)
(26.3, 0.0, -2.9)
(26.3, 0.0, -2.9)
(26.3, 0.0, -2.9)
(26.3, 0.0, -3.0)
(26.2, 0.0, -3.0)
(26.2, 0.0, -3.1)
(26.2, 0.0, -3.1)
(26.2, 0.0, -3.2)
(26.1, 0.0, -3.2)
(26.1, 0.0, -3.2)
(26.1, 0.0, -3.3)
(26.1, 0.0, -3.3)
(26.1, 0.0, -3.4)
(26.0, 0.0, -3.4)
(26.0, 0.0, -3.5)
(26.0, 0.0, -3.5)
(26.0, 0.0, -3.6)
(26.0, 0.0, -3.6)
(25.9, 0.0, -3.6)
(25.9, 0.0, -3.7)
(25.9, 0.0, -3.7)
(25.9, 0.0, -3.8)
(25.9, 0.0, -3.8)
(25.8, 0.0, -3.8)
(25.8, 0.0, -3.9)
(25.8, 0.0, -3.9)
(25.8, 0.0, -3.9)
(25.8, 0.0, -4.0)
(25.7, 0.0, -4.0)
(25.7, 0.0, -4.1)
(25.7, 0.0, -4.1)
(25.7, 0.0, -4.2)
(25.7, 0.0, -4.2)
(25.6, 0.0, -4.2)
(25.6, 0.0, -4.3)
(25.6, 0.0, -4.3)
(25.6, 0.0, -4.4)
(25.6, 0.0, -4.4)
(25.5, 0.0, -4.4)
(25.5, 0.0, -4.5)
(25.5, 0.0, -4.5)
(25.5, 0.0, -4.6)
(25.5, 0.0, -4.6)
(25.5, 0.0, -4.6)
(25.4, 0.0, -4.7)
(25.4, 0.0, -4.7)
(25.4, 0.0, -4.8)
(25.4, 0.0, -4.8)
(25.4, 0.0, -4.8)
(25.4, 0.0, -4.9)
(25.3, 0.0, -4.9)
(25.3, 0.0, -4.9)
(25.3, 0.0, -5.0)
(25.3, 0.0, -5.0)
(25.3, 0.0, -5.1)
(25.3, 0.0, -5.1)
(25.2, 0.0, -5.1)
(25.2, 0.0, -5.2)
(25.2, 0.0, -5.2)
(25.2, 0.0, -5.2)
(25.2, 0.0, -5.3)
(25.1, 0.0, -5.3)
(25.1, 0.0, -5.4)
(25.1, 0.0, -5.4)
(25.1, 0.0, -5.4)
(25.1, 0.0, -5.5)
(25.1, 0.0, -5.5)
(25.1, 0.0, -5.5)
(25.0, 0.0, -5.6)
(25.0, 0.0, -5.6)
(25.0, 0.0, -5.6)
(25.0, 0.0, -5.7)
(25.0, 0.0, -5.7)
(24.9, 0.0, -5.8)
(24.9, 0.0, -5.8)
(24.9, 0.0, -5.9)
(24.9, 0.0, -5.9)
(24.9, 0.0, -5.9)
(24.9, 0.0, -5.9)
(24.8, 0.0, -6.0)
(24.8, 0.0, -6.0)
(24.8, 0.0, -6.1)
(24.8, 0.0, -6.1)
(24.8, 0.0, -6.1)
(24.7, 0.0, -6.2)
(24.7, 0.0, -6.2)
(24.7, 0.0, -6.3)
(24.7, 0.0, -6.3)
(24.7, 0.0, -6.3)
(24.6, 0.0, -6.4)
(24.6, 0.0, -6.4)
(24.6, 0.0, -6.5)
(24.6, 0.0, -6.5)
(24.6, 0.0, -6.5)
(24.5, 0.0, -6.6)
(24.5, 0.0, -6.6)
(24.5, 0.0, -6.6)
(24.5, 0.0, -6.7)
(24.5, 0.0, -6.7)
(24.5, 0.0, -6.7)
(24.4, 0.0, -6.8)
(24.4, 0.0, -6.8)
(24.4, 0.0, -6.8)
(24.4, 0.0, -6.9)
(24.3, 0.0, -6.9)
(24.3, 0.0, -6.9)
(24.3, 0.0, -7.0)
(24.3, 0.0, -7.0)
(24.3, 0.0, -7.0)
(24.3, 0.0, -7.1)
(24.2, 0.0, -7.1)
(24.2, 0.0, -7.2)
(24.2, 0.0, -7.2)
(24.2, 0.0, -7.2)
(24.1, 0.0, -7.3)
(24.1, 0.0, -7.3)
(24.1, 0.0, -7.4)
(24.1, 0.0, -7.4)
(24.1, 0.0, -7.4)
(24.1, 0.0, -7.4)
(24.0, 0.0, -7.5)
(24.0, 0.0, -7.5)
(24.0, 0.0, -7.6)
(24.0, 0.0, -7.6)
(23.9, 0.0, -7.6)
(23.9, 0.0, -7.6)
(23.9, 0.0, -7.7)
(23.9, 0.0, -7.7)
(23.9, 0.0, -7.7)
(23.8, 0.0, -7.8)
(23.8, 0.0, -7.8)
(23.8, 0.0, -7.8)
(23.8, 0.0, -7.9)
(23.8, 0.0, -7.9)
(23.7, 0.0, -8.0)
(23.7, 0.0, -8.0)
(23.7, 0.0, -8.0)
(23.7, 0.0, -8.1)
(23.7, 0.0, -8.1)
(23.7, 0.0, -8.1)
(23.6, 0.0, -8.2)
(23.6, 0.0, -8.2)
(23.6, 0.0, -8.2)
(23.6, 0.0, -8.3)
(23.5, 0.0, -8.3)
(23.5, 0.0, -8.3)
(23.5, 0.0, -8.3)
(23.5, 0.0, -8.4)
(23.5, 0.0, -8.4)
(23.4, 0.0, -8.4)
(23.4, 0.0, -8.5)
(23.4, 0.0, -8.5)
(23.4, 0.0, -8.6)
(23.4, 0.0, -8.6)
(23.3, 0.0, -8.6)
(23.3, 0.0, -8.7)
